bigram,freq
"('moment', 'stille')",1
"('noch', 'mein')",1
"('mein', 'absturz')",1
"('absturz', 'der')",1
"('der', 'ereignete')",1
"('ereignete', 'sich')",1
"('sich', 'hier')",1
"('hier', 'ganz')",1
"('nähe', 'und')",1
"('wieder', 'fühlte')",1
"('fühlte', 'ich')",1
"('merkwürdigen', 'schmerz')",1
"('schmerz', 'ohne')",1
"('verstehen', 'warum')",1
"('warum', 'währenddessen')",1
"('währenddessen', 'fiel')",1
"('fiel', 'mir')",1
"('frage', 'ein')",1
"('ein', 'also')",1
"('es', 'kein')",1
"('kein', 'zufall')",1
"('zufall', 'dass')",1
"('dem', 'morgen')",1
"('morgen', 'an')",1
"('dich', 'traf')",1
"('traf', 'so')",1
"('so', 'ganz')",1
"('allein', 'tausend')",1
"('meilen', 'von')",1
"('gebiet', 'entfernt')",1
"('entfernt', 'spazieren')",1
"('spazieren', 'gingst')",1
"('gingst', 'du')",1
"('bist', 'zu')",1
"('stelle', 'zurückgekehrt')",1
"('zurückgekehrt', 'wohin')",1
"('wohin', 'du')",1
"('du', 'gefallen')",1
"('gefallen', 'warst')",1
"('warst', 'der')",1
"('errötete', 'und')",1
"('und', 'zögernd')",1
"('zögernd', 'fügte')",1
"('fügte', 'ich')",1
"('ich', 'hinzu')",1
"('hinzu', 'vielleicht')",1
"('vielleicht', 'wegen')",1
"('wegen', 'des')",1
"('des', 'jahrestags')",1
"('jahrestags', 'der')",1
"('errötete', 'wieder')",1
"('wieder', 'er')",1
"('antwortete', 'nie')",1
"('nie', 'auf')",1
"('auf', 'fragen')",1
"('man', 'rot')",1
"('rot', 'wird')",1
"('wird', 'dann')",1
"('dann', 'heißt')",1
"('heißt', 'das')",1
"('doch', 'ja')",1
"('ja', 'oder')",1
"('oder', 'ach')",1
"('habe', 'angst')",1
"('angst', 'aber')",1
"('antwortete', 'du')",1
"('musst', 'jetzt')",1
"('jetzt', 'arbeiten')",1
"('arbeiten', 'du')",1
"('musst', 'zurück')",1
"('zurück', 'zu')",1
"('zu', 'deiner')",1
"('maschine', 'ich')",1
"('ich', 'warte')",1
"('warte', 'hier')",1
"('hier', 'auf')",1
"('auf', 'dich')",1
"('dich', 'komm')",1
"('komm', 'morgen')",1
"('morgen', 'abend')",1
"('abend', 'wieder')",1
"('wieder', 'aber')",1
"('nicht', 'beruhigen')",1
"('beruhigen', 'ich')",1
"('es', 'kann')",1
"('kann', 'passieren')",1
"('passieren', 'dass')",1
"('bisschen', 'weinen')",1
"('weinen', 'muss')",1
"('muss', 'wenn')",1
"('sich', 'hat')",1
"('hat', 'zähmen')",1
"('zähmen', 'lassen')",1
"('lassen', 'neben')",1
"('neben', 'dem')",1
"('dem', 'brunnen')",1
"('brunnen', 'stand')",1
"('stand', 'eine')",1
"('alte', 'steinmauer')",1
"('steinmauer', 'als')",1
"('abend', 'darauf')",1
"('darauf', 'von')",1
"('meiner', 'arbeit')",1
"('arbeit', 'zurückkam')",1
"('zurückkam', 'sah')",1
"('ich', 'von')",1
"('von', 'weitem')",1
"('weitem', 'den')",1
"('darauf', 'sitzen')",1
"('sitzen', 'seine')",1
"('seine', 'beine')",1
"('beine', 'baumelten')",1
"('baumelten', 'herab')",1
"('herab', 'und')",1
"('ich', 'hörte')",1
"('ihn', 'reden')",1
"('reden', 'du')",1
"('du', 'erinnerst')",1
"('erinnerst', 'dich')",1
"('dich', 'also')",1
"('also', 'nicht')",1
"('genau', 'hier')",1
"('hier', 'eine')",1
"('eine', 'andere')",1
"('andere', 'stimme')",1
"('stimme', 'musste')",1
"('musste', 'ihm')",1
"('ihm', 'geantwortet')",1
"('geantwortet', 'haben')",1
"('haben', 'denn')",1
"('erwiderte', 'doch')",1
"('doch', 'doch')",1
"('doch', 'es')",1
"('tag', 'aber')",1
"('aber', 'hier')",1
"('der', 'ort')",1
"('ort', 'ich')",1
"('ich', 'ging')",1
"('ging', 'weiter')",1
"('weiter', 'auf')",1
"('die', 'mauer')",1
"('mauer', 'zu')",1
"('zu', 'ich')",1
"('und', 'hörte')",1
"('hörte', 'noch')",1
"('immer', 'niemanden')",1
"('niemanden', 'trotzdem')",1
"('trotzdem', 'wiederholte')",1
"('prinz', 'noch')",1
"('einmal', 'natürlich')",1
"('sehen', 'wo')",1
"('wo', 'meine')",1
"('meine', 'spur')",1
"('spur', 'im')",1
"('sand', 'beginnt')",1
"('beginnt', 'du')",1
"('brauchst', 'dort')",1
"('dort', 'nur')",1
"('nur', 'auf')",1
"('auf', 'mich')",1
"('zu', 'warten')",1
"('warten', 'heute')",1
"('nacht', 'werde')",1
"('ich', 'dort')",1
"('dort', 'sein')",1
"('noch', 'zwanzig')",1
"('zwanzig', 'meter')",1
"('meter', 'von')",1
"('mauer', 'weg')",1
"('sah', 'noch')",1
"('immer', 'nichts')",1
"('nichts', 'nach')",1
"('einem', 'kurzen')",1
"('kurzen', 'schweigen')",1
"('schweigen', 'sagte')",1
"('hast', 'gutes')",1
"('gutes', 'gift')",1
"('gift', 'bist')",1
"('du', 'sicher')",1
"('sicher', 'mich')",1
"('nicht', 'lange')",1
"('lange', 'leiden')",1
"('leiden', 'zu')",1
"('zu', 'lassen')",1
"('lassen', 'ich')",1
"('ich', 'blieb')",1
"('blieb', 'stehen')",1
"('stehen', 'das')",1
"('in', 'mir')",1
"('mir', 'zusammen')",1
"('zusammen', 'aber')",1
"('aber', 'noch')",1
"('immer', 'verstand')",1
"('verstand', 'ich')",1
"('nicht', 'verschwinde')",1
"('verschwinde', 'jetzt')",1
"('jetzt', 'sagte')",1
"('will', 'hier')",1
"('hier', 'wieder')",1
"('wieder', 'runter')",1
"('runter', 'so')",1
"('so', 'senkte')",1
"('senkte', 'ich')",1
"('ich', 'selbst')",1
"('selbst', 'die')",1
"('augen', 'hinab')",1
"('hinab', 'an')",1
"('den', 'fuß')",1
"('fuß', 'der')",1
"('mauer', 'und')",1
"('und', 'sprang')",1
"('sprang', 'zur')",1
"('zur', 'seite')",1
"('seite', 'da')",1
"('eine', 'dieser')",1
"('dieser', 'gelben')",1
"('gelben', 'schlangen')",1
"('schlangen', 'die')",1
"('die', 'euch')",1
"('in', 'dreißig')",1
"('dreißig', 'sekunden')",1
"('sekunden', 'töten')",1
"('töten', 'und')",1
"('sie', 'reckte')",1
"('reckte', 'sich')",1
"('sich', 'dem')",1
"('prinzen', 'entgegen')",1
"('entgegen', 'ich')",1
"('ich', 'wühlte')",1
"('wühlte', 'in')",1
"('in', 'meiner')",1
"('tasche', 'nach')",1
"('nach', 'meinem')",1
"('meinem', 'revolver')",1
"('revolver', 'ich')",1
"('ich', 'begann')",1
"('begann', 'zu')",1
"('zu', 'rennen')",1
"('rennen', 'aber')",1
"('aber', 'durch')",1
"('den', 'lärm')",1
"('lärm', 'den')",1
"('machte', 'ließ')",1
"('ließ', 'sich')",1
"('schlange', 'sanft')",1
"('sanft', 'in')",1
"('sand', 'gleiten')",1
"('gleiten', 'wie')",1
"('ein', 'wasserstrahl')",1
"('wasserstrahl', 'der')",1
"('der', 'versiegt')",1
"('versiegt', 'und')",1
"('ganz', 'ohne')",1
"('ohne', 'eile')",1
"('eile', 'schlüpfte')",1
"('schlüpfte', 'sie')",1
"('sie', 'zwischen')",1
"('zwischen', 'die')",1
"('die', 'steine')",1
"('steine', 'und')",1
"('und', 'klirrte')",1
"('klirrte', 'dabei')",1
"('dabei', 'wie')",1
"('wie', 'metall')",1
"('metall', 'gerade')",1
"('gerade', 'rechtzeitig')",1
"('rechtzeitig', 'schaffte')",1
"('schaffte', 'ich')",1
"('es', 'zur')",1
"('zur', 'mauer')",1
"('mauer', 'um')",1
"('meinen', 'kleinen')",1
"('kleinen', 'kerl')",1
"('kerl', 'von')",1
"('einem', 'prinzen')",1
"('der', 'bleich')",1
"('bleich', 'wie')",1
"('wie', 'schnee')",1
"('schnee', 'war')",1
"('arme', 'zu')",1
"('zu', 'nehmen')",1
"('nehmen', 'was')",1
"('eine', 'geschichte')",1
"('geschichte', 'sprichst')",1
"('du', 'jetzt')",1
"('jetzt', 'mit')",1
"('mit', 'schlangen')",1
"('schlangen', 'ich')",1
"('ihm', 'seinen')",1
"('seinen', 'goldenen')",1
"('goldenen', 'schal')",1
"('schal', 'abgebunden')",1
"('abgebunden', 'ich')",1
"('habe', 'ihm')",1
"('ihm', 'wasser')",1
"('wasser', 'an')",1
"('die', 'schläfen')",1
"('schläfen', 'getupft')",1
"('getupft', 'und')",1
"('und', 'ihm')",1
"('trinken', 'gegeben')",1
"('gegeben', 'und')",1
"('dann', 'traute')",1
"('traute', 'ich')",1
"('nicht', 'ihn')",1
"('ihn', 'noch')",1
"('noch', 'etwas')",1
"('etwas', 'zu')",1
"('zu', 'fragen')",1
"('fragen', 'er')",1
"('er', 'blickte')",1
"('blickte', 'mich')",1
"('ernst', 'an')",1
"('und', 'legte')",1
"('legte', 'mir')",1
"('mir', 'seine')",1
"('seine', 'arme')",1
"('arme', 'um')",1
"('hals', 'ich')",1
"('wie', 'sein')",1
"('sein', 'herz')",1
"('herz', 'schlug')",1
"('schlug', 'wie')",1
"('das', 'eines')",1
"('eines', 'sterbenden')",1
"('sterbenden', 'vogels')",1
"('vogels', 'auf')",1
"('einem', 'gewehr')",1
"('gewehr', 'geschossen')",1
"('geschossen', 'hat')",1
"('bin', 'froh')",1
"('du', 'den')",1
"('den', 'fehler')",1
"('fehler', 'an')",1
"('an', 'deiner')",1
"('maschine', 'finden')",1
"('finden', 'konntest')",1
"('konntest', 'du')",1
"('wirst', 'nach')",1
"('hause', 'fahren')",1
"('fahren', 'können')",1
"('können', 'woher')",1
"('woher', 'weißt')",1
"('das', 'gerade')",1
"('gerade', 'wollte')",1
"('ihm', 'sagen')",1
"('dass', 'mir')",1
"('die', 'reparatur')",1
"('reparatur', 'trotz')",1
"('trotz', 'aller')",1
"('aller', 'hoffnungslosigkeit')",1
"('hoffnungslosigkeit', 'gelungen')",1
"('gelungen', 'war')",1
"('war', 'er')",1
"('erwiderte', 'nichts')",1
"('frage', 'aber')",1
"('hinzu', 'ich')",1
"('ich', 'kehre')",1
"('kehre', 'heute')",1
"('heute', 'auch')",1
"('auch', 'nach')",1
"('hause', 'zurück')",1
"('zurück', 'und')",1
"('dann', 'melancholisch')",1
"('melancholisch', 'das')",1
"('ist', 'um')",1
"('einiges', 'weiter')",1
"('weiter', 'um')",1
"('einiges', 'schwieriger')",1
"('schwieriger', 'ich')",1
"('fühlte', 'dass')",1
"('außergewöhnliches', 'passierte')",1
"('passierte', 'ich')",1
"('ich', 'hielt')",1
"('hielt', 'ihn')",1
"('ihn', 'fest')",1
"('fest', 'im')",1
"('im', 'arm')",1
"('arm', 'wie')",1
"('kleines', 'kind')",1
"('kind', 'und')",1
"('und', 'dennoch')",1
"('dennoch', 'schien')",1
"('schien', 'es')",1
"('mir', 'als')",1
"('als', 'glitt')",1
"('glitt', 'er')",1
"('er', 'senkrecht')",1
"('senkrecht', 'in')",1
"('einen', 'abgrund')",1
"('abgrund', 'ohne')",1
"('ohne', 'dass')",1
"('ich', 'imstande')",1
"('imstande', 'war')",1
"('war', 'ihn')",1
"('ihn', 'zurückzuhalten')",1
"('zurückzuhalten', 'sein')",1
"('sein', 'ernster')",1
"('ernster', 'blick')",1
"('blick', 'verlor')",1
"('verlor', 'sich')",1
"('sich', 'weit')",1
"('weit', 'weg')",1
"('habe', 'dein')",1
"('dein', 'schaf')",1
"('die', 'kiste')",1
"('kiste', 'für')",1
"('schaf', 'und')",1
"('den', 'maulkorb')",1
"('lächelte', 'melancholisch')",1
"('melancholisch', 'ich')",1
"('ich', 'wartete')",1
"('wartete', 'lange')",1
"('lange', 'ich')",1
"('er', 'immer')",1
"('immer', 'wärmer')",1
"('wärmer', 'wurde')",1
"('wurde', 'kleiner')",1
"('kleiner', 'mann')",1
"('mann', 'du')",1
"('du', 'hattest')",1
"('hattest', 'angst')",1
"('angst', 'ganz')",1
"('sicher', 'aber')",1
"('lächelte', 'sanftmütig')",1
"('sanftmütig', 'heute')",1
"('abend', 'werde')",1
"('ich', 'erst')",1
"('erst', 'richtig')",1
"('richtig', 'angst')",1
"('haben', 'wieder')",1
"('wieder', 'erstarrte')",1
"('erstarrte', 'ich')",1
"('war', 'gelähmt')",1
"('gelähmt', 'durch')",1
"('durch', 'das')",1
"('gefühl', 'von')",1
"('von', 'etwas')",1
"('etwas', 'unwiderruflichem')",1
"('unwiderruflichem', 'und')",1
"('die', 'vorstellung')",1
"('vorstellung', 'nicht')",1
"('nicht', 'ertrug')",1
"('ertrug', 'nie')",1
"('nie', 'wieder')",1
"('wieder', 'dieses')",1
"('lachen', 'zu')",1
"('hören', 'es')",1
"('war', 'für')",1
"('mich', 'wie')",1
"('ein', 'brunnen')",1
"('wüste', 'kleiner')",1
"('will', 'dich')",1
"('dich', 'noch')",1
"('noch', 'lachen')",1
"('lachen', 'hören')",1
"('hören', 'aber')",1
"('sagte', 'in')",1
"('nacht', 'wird')",1
"('es', 'ein')",1
"('ein', 'jahr')",1
"('jahr', 'her')",1
"('her', 'sein')",1
"('sein', 'mein')",1
"('wird', 'sich')",1
"('sich', 'genau')",1
"('über', 'der')",1
"('stelle', 'befinden')",1
"('befinden', 'an')",1
"('der', 'ich')",1
"('im', 'letzten')",1
"('letzten', 'jahr')",1
"('jahr', 'heruntergefallen')",1
"('heruntergefallen', 'bin')",1
"('bin', 'kleiner')",1
"('ist', 'diese')",1
"('geschichte', 'von')",1
"('der', 'verabredung')",1
"('verabredung', 'mit')",1
"('stern', 'nicht')",1
"('ein', 'böser')",1
"('böser', 'traum')",1
"('traum', 'aber')",1
"('was', 'zählt')",1
"('zählt', 'sieht')",1
"('nicht', 'natürlich')",1
"('blume', 'liebst')",1
"('liebst', 'die')",1
"('stern', 'wächst')",1
"('wächst', 'ist')",1
"('schön', 'nachts')",1
"('himmel', 'zu')",1
"('schauen', 'auf')",1
"('allen', 'sternen')",1
"('sternen', 'wachsen')",1
"('wachsen', 'blumen')",1
"('blumen', 'natürlich')",1
"('trinken', 'gabst')",1
"('gabst', 'war')",1
"('war', 'wie')",1
"('musik', 'wegen')",1
"('der', 'rolle')",1
"('rolle', 'und')",1
"('und', 'des')",1
"('des', 'seils')",1
"('seils', 'erinnerst')",1
"('erinnerst', 'du')",1
"('dich', 'es')",1
"('köstlich', 'natürlich')",1
"('wirst', 'nachts')",1
"('nachts', 'die')",1
"('sterne', 'beobachten')",1
"('beobachten', 'mein')",1
"('stern', 'ist')",1
"('nicht', 'zeigen')",1
"('zeigen', 'kann')",1
"('kann', 'wo')",1
"('wo', 'genau')",1
"('genau', 'er')",1
"('sich', 'befindet')",1
"('befindet', 'es')",1
"('ist', 'besser')",1
"('besser', 'so')",1
"('so', 'mein')",1
"('wird', 'einer')",1
"('einer', 'der')",1
"('sterne', 'für')",1
"('du', 'alle')",1
"('sterne', 'gerne')",1
"('gerne', 'anschauen')",1
"('anschauen', 'sie')",1
"('alle', 'werden')",1
"('werden', 'deine')",1
"('freunde', 'sein')",1
"('sein', 'dann')",1
"('dann', 'werde')",1
"('geschenk', 'machen')",1
"('machen', 'wieder')",1
"('er', 'ach')",1
"('kerl', 'kleiner')",1
"('liebe', 'dieses')",1
"('lachen', 'genau')",1
"('genau', 'das')",1
"('mein', 'geschenk')",1
"('geschenk', 'sein')",1
"('so', 'sein')",1
"('sein', 'wie')",1
"('was', 'meinst')",1
"('meinst', 'du')",1
"('nicht', 'die')",1
"('die', 'gleichen')",1
"('gleichen', 'sterne')",1
"('sterne', 'den')",1
"('den', 'einen')",1
"('einen', 'die')",1
"('die', 'reisen')",1
"('reisen', 'dienen')",1
"('dienen', 'die')",1
"('sterne', 'als')",1
"('als', 'geleit')",1
"('geleit', 'für')",1
"('für', 'andere')",1
"('andere', 'sind')",1
"('sind', 'es')",1
"('nur', 'kleine')",1
"('kleine', 'lichtpunkte')",1
"('lichtpunkte', 'für')",1
"('für', 'wieder')",1
"('wieder', 'andere')",1
"('andere', 'für')",1
"('die', 'gelehrten')",1
"('gelehrten', 'stellen')",1
"('sie', 'probleme')",1
"('probleme', 'dar')",1
"('dar', 'für')",1
"('für', 'meinen')",1
"('meinen', 'geschäftsmann')",1
"('geschäftsmann', 'waren')",1
"('sie', 'gold')",1
"('gold', 'aber')",1
"('aber', 'alle')",1
"('alle', 'diese')",1
"('diese', 'sterne')",1
"('sterne', 'schweigen')",1
"('schweigen', 'du')",1
"('haben', 'wie')",1
"('wie', 'keiner')",1
"('keiner', 'sie')",1
"('hat', 'was')",1
"('was', 'willst')",1
"('du', 'sagen')",1
"('sagen', 'wenn')",1
"('du', 'nachts')",1
"('schaust', 'wird')",1
"('als', 'lachten')",1
"('lachten', 'alle')",1
"('sterne', 'weil')",1
"('ihnen', 'wohnen')",1
"('wohnen', 'werde')",1
"('werde', 'weil')",1
"('ihnen', 'lachen')",1
"('lachen', 'werde')",1
"('werde', 'du')",1
"('können', 'und')",1
"('er', 'und')",1
"('du', 'trost')",1
"('gefunden', 'hast')",1
"('hast', 'denn')",1
"('denn', 'man')",1
"('man', 'findet')",1
"('findet', 'immer')",1
"('immer', 'trost')",1
"('trost', 'wirst')",1
"('du', 'glücklich')",1
"('glücklich', 'sein')",1
"('sein', 'mich')",1
"('mich', 'gekannt')",1
"('gekannt', 'zu')",1
"('haben', 'du')",1
"('immer', 'mein')",1
"('freund', 'sein')",1
"('wirst', 'lust')",1
"('lust', 'haben')",1
"('haben', 'mit')",1
"('zu', 'lachen')",1
"('wirst', 'manchmal')",1
"('manchmal', 'dein')",1
"('dein', 'fenster')",1
"('fenster', 'öffnen')",1
"('öffnen', 'einfach')",1
"('aus', 'freude')",1
"('freude', 'und')",1
"('und', 'deine')",1
"('freunde', 'werden')",1
"('werden', 'erstaunt')",1
"('erstaunt', 'sein')",1
"('sein', 'weil')",1
"('sie', 'dich')",1
"('dich', 'lachen')",1
"('lachen', 'sehen')",1
"('sehen', 'wenn')",1
"('zum', 'himmel')",1
"('schaust', 'und')",1
"('wirst', 'ihnen')",1
"('sagen', 'ja')",1
"('ja', 'beim')",1
"('beim', 'anblick')",1
"('anblick', 'der')",1
"('sterne', 'muss')",1
"('immer', 'lachen')",1
"('sie', 'werden')",1
"('werden', 'dich')",1
"('dich', 'für')",1
"('für', 'verrückt')",1
"('verrückt', 'halten')",1
"('halten', 'damit')",1
"('damit', 'werde')",1
"('dir', 'einen')",1
"('einen', 'gemeinen')",1
"('gemeinen', 'streich')",1
"('streich', 'gespielt')",1
"('gespielt', 'haben')",1
"('haben', 'er')",1
"('lachte', 'wieder')",1
"('wieder', 'es')",1
"('dir', 'statt')",1
"('statt', 'der')",1
"('sterne', 'einen')",1
"('einen', 'haufen')",1
"('haufen', 'glöckchen')",1
"('glöckchen', 'geschenkt')",1
"('geschenkt', 'die')",1
"('er', 'dann')",1
"('dann', 'aber')",1
"('aber', 'wurde')",1
"('wurde', 'er')",1
"('er', 'ernst')",1
"('ernst', 'heute')",1
"('nacht', 'weißt')",1
"('du', 'komm')",1
"('komm', 'nicht')",1
"('verlassen', 'es')",1
"('ich', 'schmerzen')",1
"('schmerzen', 'es')",1
"('wird', 'ein')",1
"('als', 'müsste')",1
"('müsste', 'ich')",1
"('ich', 'sterben')",1
"('sterben', 'so')",1
"('das', 'komm')",1
"('komm', 'dir')",1
"('nicht', 'anschauen')",1
"('anschauen', 'das')",1
"('nicht', 'nötig')",1
"('nötig', 'ich')",1
"('verlassen', 'aber')",1
"('war', 'besorgt')",1
"('besorgt', 'ich')",1
"('sage', 'dir')",1
"('das', 'auch')",1
"('auch', 'wegen')",1
"('sie', 'soll')",1
"('soll', 'dich')",1
"('nicht', 'beißen')",1
"('beißen', 'schlangen')",1
"('schlangen', 'sind')",1
"('sind', 'bösartig')",1
"('bösartig', 'die')",1
"('die', 'beißen')",1
"('beißen', 'auch')",1
"('auch', 'zum')",1
"('zum', 'spaß')",1
"('spaß', 'ich')",1
"('verlassen', 'etwas')",1
"('etwas', 'beruhigte')",1
"('beruhigte', 'ihn')",1
"('ihn', 'sie')",1
"('nicht', 'ausreichend')",1
"('ausreichend', 'gift')",1
"('gift', 'für')",1
"('einen', 'zweiten')",1
"('zweiten', 'biss')",1
"('biss', 'in')",1
"('nacht', 'habe')",1
"('nicht', 'gesehen')",1
"('gesehen', 'wie')",1
"('weg', 'machte')",1
"('machte', 'er')",1
"('er', 'ging')",1
"('ging', 'fort')",1
"('fort', 'ohne')",1
"('ohne', 'lärm')",1
"('lärm', 'zu')",1
"('machen', 'als')",1
"('ihn', 'einholte')",1
"('einholte', 'lief')",1
"('lief', 'er')",1
"('er', 'entschlossen')",1
"('entschlossen', 'mit')",1
"('mit', 'schnellem')",1
"('schnellem', 'schritt')",1
"('schritt', 'vorwärts')",1
"('vorwärts', 'er')",1
"('mir', 'nur')",1
"('nur', 'ah')",1
"('da', 'bist')",1
"('er', 'nahm')",1
"('nahm', 'mich')",1
"('mich', 'bei')",1
"('hand', 'aber')",1
"('aber', 'quälte')",1
"('quälte', 'sich')",1
"('noch', 'du')",1
"('nicht', 'recht')",1
"('recht', 'getan')",1
"('getan', 'es')",1
"('wird', 'traurig')",1
"('wird', 'aussehen')",1
"('als', 'sei')",1
"('sei', 'ich')",1
"('ich', 'tot')",1
"('tot', 'aber')",1
"('wird', 'nicht')",1
"('nicht', 'stimmen')",1
"('stimmen', 'ich')",1
"('schwieg', 'du')",1
"('du', 'verstehst')",1
"('verstehst', 'es')",1
"('weit', 'ich')",1
"('kann', 'diesen')",1
"('diesen', 'körper')",1
"('körper', 'hier')",1
"('nicht', 'mitnehmen')",1
"('schwer', 'ich')",1
"('werde', 'wie')",1
"('ein', 'alte')",1
"('alte', 'übrig')",1
"('übrig', 'gebliebene')",1
"('gebliebene', 'hülle')",1
"('hülle', 'sein')",1
"('doch', 'nichts')",1
"('nichts', 'trauriges')",1
"('trauriges', 'so')",1
"('so', 'eine')",1
"('hülle', 'ich')",1
"('schwieg', 'er')",1
"('er', 'verlor')",1
"('verlor', 'ein')",1
"('bisschen', 'den')",1
"('den', 'mut')",1
"('mut', 'aber')",1
"('aber', 'strengte')",1
"('strengte', 'sich')",1
"('sich', 'doch')",1
"('doch', 'noch')",1
"('an', 'es')",1
"('wird', 'fröhlich')",1
"('fröhlich', 'sein')",1
"('sein', 'auch')",1
"('werde', 'die')",1
"('sterne', 'betrachten')",1
"('betrachten', 'alle')",1
"('werden', 'wie')",1
"('wie', 'brunnen')",1
"('brunnen', 'sein')",1
"('sein', 'mit')",1
"('einer', 'verrosteten')",1
"('verrosteten', 'winde')",1
"('winde', 'alle')",1
"('werden', 'mir')",1
"('trinken', 'geben')",1
"('geben', 'ich')",1
"('schwieg', 'es')",1
"('so', 'lustig')",1
"('lustig', 'sein')",1
"('wirst', 'fünfhundert')",1
"('glöckchen', 'haben')",1
"('haben', 'ich')",1
"('werde', 'fünfhundert')",1
"('millionen', 'brunnen')",1
"('brunnen', 'haben')",1
"('haben', 'dann')",1
"('dann', 'schwieg')",1
"('schwieg', 'auch')",1
"('auch', 'er')",1
"('er', 'denn')",1
"('er', 'weinte')",1
"('weinte', 'dort')",1
"('es', 'lass')",1
"('mich', 'allein')",1
"('allein', 'einen')",1
"('schritt', 'machen')",1
"('hin', 'denn')",1
"('du', 'meine')",1
"('sie', 'verantwortlich')",1
"('verantwortlich', 'und')",1
"('so', 'leichtgläubig')",1
"('vier', 'lächerliche')",1
"('lächerliche', 'dornen')",1
"('zu', 'schützen')",1
"('schützen', 'ich')",1
"('mich', 'denn')",1
"('mehr', 'aufrecht')",1
"('aufrecht', 'halten')",1
"('halten', 'ich')",1
"('sagte', 'hier')",1
"('alles', 'er')",1
"('er', 'zögerte')",1
"('zögerte', 'noch')",1
"('noch', 'kurz')",1
"('kurz', 'dann')",1
"('dann', 'stand')",1
"('stand', 'er')",1
"('auf', 'er')",1
"('schritt', 'ich')",1
"('nicht', 'rühren')",1
"('rühren', 'es')",1
"('es', 'blitzte')",1
"('blitzte', 'nur')",1
"('nur', 'gelb')",1
"('gelb', 'ganz')",1
"('ganz', 'nah')",1
"('nah', 'an')",1
"('an', 'seinem')",1
"('seinem', 'knöchel')",1
"('knöchel', 'einen')",1
"('einen', 'augenblick')",1
"('augenblick', 'lang')",1
"('lang', 'erstarrte')",1
"('erstarrte', 'er')",1
"('er', 'schrie')",1
"('schrie', 'nicht')",1
"('er', 'fiel')",1
"('fiel', 'sanft')",1
"('sanft', 'um')",1
"('um', 'wie')",1
"('ein', 'baum')",1
"('baum', 'durch')",1
"('sand', 'war')",1
"('ein', 'geräusch')",1
"('geräusch', 'zu')",1
"('hören', 'und')",1
"('und', 'jetzt')",1
"('jetzt', 'ist')",1
"('her', 'ich')",1
"('habe', 'diese')",1
"('geschichte', 'noch')",1
"('nie', 'erzählt')",1
"('erzählt', 'meine')",1
"('meine', 'kameraden')",1
"('kameraden', 'die')",1
"('zu', 'gesicht')",1
"('gesicht', 'bekamen')",1
"('bekamen', 'waren')",1
"('sehr', 'glücklich')",1
"('glücklich', 'mich')",1
"('mich', 'lebend')",1
"('lebend', 'wiederzusehen')",1
"('wiederzusehen', 'ich')",1
"('war', 'traurig')",1
"('aber', 'sagte')",1
"('die', 'erschöpfung')",1
"('erschöpfung', 'jetzt')",1
"('jetzt', 'habe')",1
"('bisschen', 'trost')",1
"('gefunden', 'das')",1
"('heißt', 'nicht')",1
"('ganz', 'aber')",1
"('weiß', 'dass')",1
"('planeten', 'gelandet')",1
"('gelandet', 'ist')",1
"('ist', 'denn')",1
"('denn', 'bei')",1
"('tagesanbruch', 'habe')",1
"('ich', 'seinen')",1
"('seinen', 'körper')",1
"('körper', 'nicht')",1
"('nicht', 'wiedergefunden')",1
"('wiedergefunden', 'so')",1
"('so', 'schwer')",1
"('schwer', 'war')",1
"('war', 'sein')",1
"('sein', 'körper')",1
"('körper', 'wohl')",1
"('wohl', 'nicht')",1
"('liebe', 'es')",1
"('nachts', 'den')",1
"('sternen', 'zuzuhören')",1
"('zuzuhören', 'sie')",1
"('wie', 'fünfhundert')",1
"('glöckchen', 'aber')",1
"('aber', 'etwas')",1
"('außergewöhnliches', 'geht')",1
"('geht', 'vor')",1
"('vor', 'sich')",1
"('dem', 'maulkorb')",1
"('maulkorb', 'den')",1
"('prinzen', 'gezeichnet')",1
"('gezeichnet', 'habe')",1
"('habe', 'habe')",1
